;0;1;2;3;4;5;6;
domainmetadata;0;0;0;0;0;0;0;
domains;0;0;0;0;0;0;0;
hostcontrol_ftpusers;0;0;0;0;0;0;0;
hostcontrol_ipaddr;0;0;0;0;0;0;0;
hostcontrol_user_tokens;0;0;0;0;0;0;0;
hostcontrol_users;0;0;0;0;0;0;0;
mail_domains;0;0;0;0;0;0;0;
mail_forwardings;0;0;0;0;0;0;0;
mail_transport;0;0;0;0;0;0;0;
mail_users;0;0;0;0;0;0;0;
records;0;0;0;0;0;0;0;
website_vhosts;0;0;0;0;0;0;0;
