trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
1;1452817643.sql;1453097896.sql;-;-;-;-;-;-;-
2;1453097896.sql;1453283979.sql;-;-;-;-;-;-;-
3;1453283979.sql;1453284079.sql;-;-;-;-;-;-;-
4;1453284079.sql;1453284688.sql;-;-;-;-;-;-;-
5;1453284688.sql;1453936956.sql;-;-;-;-;-;-;-
6;1453936956.sql;1453937670.sql;-;-;-;-;-;-;-
