trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	isReed	isTurf	isActive
14	1433931000	1429569411.sql	1433931000.sql	2015-06-10 10:10:00	84	1	3	4	4	23	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	1433963590	1433931000.sql	1433963590.sql	2015-06-10 19:13:10	85	1	3	4	4	23	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	1435005659	1433963590.sql	1435005659.sql	2015-06-22 20:40:59	97	1	4	4	4	23	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	1440359654	1435005659.sql	1440359654.sql	2015-08-23 19:54:14	159	1	6	4	6	23	33	2	0	7	0	3	0	0	0	2	10	10	0	0	10	0	10	0	1	1
18	1443878705	1440359654.sql	1443878705.sql	2015-10-03 13:25:05	199	1	7	6	9	33	50	3	0	13	0	4	0	0	0	3	17	17	0	0	17	0	17	1	0	1
19	1447595492	1443878705.sql	1447595492.sql	2015-11-15 13:51:32	242	1	8	9	9	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	1449007429	1447595492.sql	1449007429.sql	2015-12-01 22:03:49	259	1	9	9	9	50	51	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1
21	1449456075	1449007429.sql	1449456075.sql	2015-12-07 02:41:15	264	1	9	9	9	51	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	1449955589	1449456075.sql	1449955589.sql	2015-12-12 21:26:29	270	1	9	9	9	51	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	1499723418	1449955589.sql	1499723418.sql	2017-07-10 21:50:18	846	3	28	9	18	51	97	14	5	74	29	1	0	1	0	9	46	75	29	1	75	30	105	1	0	1
24	1519849553	1499723418.sql	1519849553.sql	2018-02-28 20:25:53	1079	3	36	18	18	97	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	1533498328	1519849553.sql	1533498328.sql	2018-08-05 19:45:28	1237	4	41	18	19	97	99	1	0	2	0	0	0	0	0	1	2	2	0	0	2	0	2	0	1	1
26	1534505404	1533498328.sql	1534505404.sql	2018-08-17 11:30:04	1248	4	41	19	19	99	103	0	0	0	0	4	0	0	0	0	4	4	0	0	4	0	4	0	1	1
27	1534675592	1534505404.sql	1534675592.sql	2018-08-19 10:46:32	1250	4	42	19	19	103	105	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	2	0	1	1
28	1535541503	1534675592.sql	1535541503.sql	2018-08-29 11:18:23	1260	4	42	19	19	105	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	1535760050	1535541503.sql	1535760050.sql	2018-09-01 00:00:50	1263	4	42	19	19	105	99	0	0	0	0	0	6	0	0	0	-6	0	6	0	0	6	6	0	1	1
30	1535833454	1535760050.sql	1535833454.sql	2018-09-01 20:24:14	1264	4	42	19	19	99	105	0	0	0	0	6	0	0	0	0	6	6	0	0	6	0	6	0	1	1
31	1538421380	1535833454.sql	1538421380.sql	2018-10-01 19:16:20	1294	4	43	19	20	105	107	1	0	2	0	0	0	0	0	1	2	2	0	0	2	0	2	0	1	1
32	1538576528	1538421380.sql	1538576528.sql	2018-10-03 14:22:08	1295	4	43	20	19	107	102	0	1	0	6	1	0	0	0	-1	-5	1	6	0	1	6	7	0	1	1
33	1538663378	1538576528.sql	1538663378.sql	2018-10-04 14:29:38	1296	4	43	19	19	102	103	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1
34	1538682075	1538663378.sql	1538682075.sql	2018-10-04 19:41:15	1297	4	43	19	19	103	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	1538686422	1538682075.sql	1538686422.sql	2018-10-04 20:53:42	1297	4	43	19	19	103	103	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	0	1	1
36	1539026167	1538686422.sql	1539026167.sql	2018-10-08 19:16:07	1301	4	43	19	19	103	102	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1	0	1	1
37	1539026198	1539026167.sql	1539026198.sql	2018-10-08 19:16:38	1301	4	43	19	19	102	101	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1	0	1	1
38	1540218342	1539026198.sql	1540218342.sql	2018-10-22 14:25:42	1314	4	44	19	19	101	101	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	2	0	1	1
39	1542737387	1540218342.sql	1542737387.sql	2018-11-20 18:09:47	1344	4	45	19	17	101	94	0	2	0	7	0	0	0	0	-2	-7	0	7	0	0	7	7	0	1	1
40	1542812499	1542737387.sql	1542812499.sql	2018-11-21 15:01:39	1344	4	45	17	17	94	90	0	0	0	0	0	4	0	0	0	-4	0	4	0	0	4	4	0	1	1
41	1545057083	1542812499.sql	1545057083.sql	2018-12-17 14:31:23	1370	4	45	17	19	90	97	2	0	7	0	0	0	0	0	2	7	7	0	0	7	0	7	0	1	1
42	1545993531	1545057083.sql	1545993531.sql	2018-12-28 10:38:51	1381	4	46	19	19	97	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	1546425249	1545993531.sql	1546425249.sql	2019-01-02 10:34:09	1386	4	46	19	18	97	91	0	1	0	6	0	0	0	0	-1	-6	0	6	0	0	6	6	0	1	1
44	1549369075	1546425249.sql	1549369075.sql	2019-02-05 12:17:55	1420	4	47	18	19	91	103	2	1	12	3	5	2	2	0	1	12	17	5	2	17	7	24	1	0	1
