table;dur;birth;death;chngs;s@s;s@e;sAvg
participant;4;0;-;1;4;5;4.25
rwd_basic;3;0;-;5;12;13;12.333333
rwd_custom;4;0;-;12;12;12;11.0
rwd_extra;4;0;-;8;9;11;9.5
subject;4;0;-;4;3;4;3.75
