trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
1;1395862334.sql;1395998467.sql;-;-;-;-;-;-;-
2;1395998467.sql;1396478078.sql;-;-;-;-;-;-;-
3;1396478078.sql;1396478743.sql;transactions;Insertion:UpdateTable;deviceFingerprint;TEXT;false;0;-
3;1396478078.sql;1396478743.sql;transactions;Deletion:UpdateTable;deviceId;INTEGERREFERENCESDEVICES;false;0;-
3;1396478078.sql;1396478743.sql;transactions;Deletion:UpdateTable;rate;DECIMAL;false;0;-
4;1396478743.sql;1396479243.sql;-;-;-;-;-;-;-
5;1396479243.sql;1396556664.sql;-;-;-;-;-;-;-
6;1396556664.sql;1396567305.sql;-;-;-;-;-;-;-
7;1396567305.sql;1396758465.sql;devices;Insertion:UpdateTable;unpair;BOOLEAN;false;0;-
8;1396758465.sql;1397658735.sql;-;-;-;-;-;-;-
9;1397658735.sql;1397659795.sql;-;-;-;-;-;-;-
10;1397659795.sql;1398076875.sql;-;-;-;-;-;-;-
11;1398076875.sql;1398076877.sql;-;-;-;-;-;-;-
12;1398076877.sql;1398261430.sql;transactions;Deletion:UpdateTable;currencyCode;TEXT;false;0;-
12;1398076877.sql;1398261430.sql;transactions;Deletion:UpdateTable;deviceFingerprint;TEXT;false;0;-
12;1398076877.sql;1398261430.sql;transactions;Deletion:UpdateTable;toAddress;TEXT;false;0;-
12;1398076877.sql;1398261430.sql;transactions;Deletion:UpdateTable;txHash;TEXT;false;0;-
12;1398076877.sql;1398261430.sql;transactions;Insertion:UpdateTable;currency_code;TEXT;false;0;-
12;1398076877.sql;1398261430.sql;transactions;Insertion:UpdateTable;device_fingerprint;TEXT;false;0;-
12;1398076877.sql;1398261430.sql;transactions;Insertion:UpdateTable;to_address;TEXT;false;0;-
12;1398076877.sql;1398261430.sql;transactions;Insertion:UpdateTable;tx_hash;TEXT;false;0;-
13;1398261430.sql;1407252300.sql;-;-;-;-;-;-;-
14;1407252300.sql;1410125267.sql;bills;Insertion:NewTable;created;TIMESTAMP;false;0;-
14;1407252300.sql;1410125267.sql;bills;Insertion:NewTable;currency_code;TEXT;false;0;-
14;1407252300.sql;1410125267.sql;bills;Insertion:NewTable;denomination;INTEGER;false;0;-
14;1407252300.sql;1410125267.sql;bills;Insertion:NewTable;device_fingerprint;TEXT;false;0;-
14;1407252300.sql;1410125267.sql;bills;Insertion:NewTable;device_time;BIGINT;false;0;-
14;1407252300.sql;1410125267.sql;bills;Insertion:NewTable;id;SERIAL;true;0;-
14;1407252300.sql;1410125267.sql;bills;Insertion:NewTable;satoshis;INTEGER;false;0;-
14;1407252300.sql;1410125267.sql;bills;Insertion:NewTable;to_address;TEXT;false;0;-
14;1407252300.sql;1410125267.sql;bills;Insertion:NewTable;transaction_id;UUID;false;0;-
14;1407252300.sql;1410125267.sql;device_events;Insertion:NewTable;created;TIMESTAMP;false;0;-
14;1407252300.sql;1410125267.sql;device_events;Insertion:NewTable;device_fingerprint;TEXT;false;0;-
14;1407252300.sql;1410125267.sql;device_events;Insertion:NewTable;device_time;BIGINT;false;0;-
14;1407252300.sql;1410125267.sql;device_events;Insertion:NewTable;event_type;TEXT;false;0;-
14;1407252300.sql;1410125267.sql;device_events;Insertion:NewTable;id;SERIAL;true;0;-
14;1407252300.sql;1410125267.sql;device_events;Insertion:NewTable;note;TEXT;false;0;-
15;1410125267.sql;1461079911.sql;-;-;-;-;-;-;-
