Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
pages	15	0	-	14	2015-09-16 17:19:21	2019-01-14 17:18:06	0	4	1215	1	3	1.67	3	4	2	0.27	0.13	2	20	1	21
tx_kesearch_filteroptions	15	0	-	14	2015-09-16 17:19:21	2019-01-14 17:18:06	0	4	1215	15	15	15	1	0	0	0	0		20	0	20
tx_kesearch_filters	15	0	-	14	2015-09-16 17:19:21	2019-01-14 17:18:06	0	4	1215	21	18	18.2	0.86	3	1	0.2	0.07	3	20	1	21
tx_kesearch_index	15	0	-	14	2015-09-16 17:19:21	2019-01-14 17:18:06	0	4	1215	21	21	21	1	1	1	0.07	0.07	1	20	1	21
tx_kesearch_indexerconfig	15	0	-	14	2015-09-16 17:19:21	2019-01-14 17:18:06	0	4	1215	32	31	32	0.97	10	7	0.67	0.47	1.43	20	2	22
tx_kesearch_stat_search	15	0	-	14	2015-09-16 17:19:21	2019-01-14 17:18:06	0	4	1215	7	7	7	1	0	0	0	0		20	0	20
tx_kesearch_stat_word	15	0	-	14	2015-09-16 17:19:21	2019-01-14 17:18:06	0	4	1215	7	7	7	1	0	0	0	0		20	0	20
