table;dur;birth;death;chngs;s@s;s@e;sAvg
pages;15;0;-;4;1;3;1.6666666
tx_kesearch_filteroptions;15;0;-;0;15;15;15.0
tx_kesearch_filters;15;0;-;3;21;18;18.2
tx_kesearch_index;15;0;-;1;21;21;21.0
tx_kesearch_indexerconfig;15;0;-;10;32;31;32.0
tx_kesearch_stat_search;15;0;-;0;7;7;7.0
tx_kesearch_stat_word;15;0;-;0;7;7;7.0
