table;dur;birth;death;chngs;s@s;s@e;sAvg
geocoder_data;1;2;-;0;3;3;3.0
grid_key;3;0;-;0;2;2;2.0
grid_utfgrid;3;0;-;0;2;2;2.0
images;3;0;-;0;2;2;2.0
keymap;3;0;-;0;2;2;2.0
map;3;0;-;0;5;5;5.0
metadata;3;0;-;0;2;2;2.0
