;0;1;2;3;4;5;6;7;8;
content;0;0;0;2;0;0;0;0;0;
content_frontpage;0;0;0;0;0;0;0;0;0;
content_types;0;0;0;1;0;0;0;0;0;
content_ucm_base;0;0;0;0;0;0;0;0;0;
content_ucm_core;0;0;0;4;0;0;0;0;0;
