table;dur;birth;death;chngs;s@s;s@e;sAvg
content;9;0;-;2;32;32;32.0
content_frontpage;9;0;-;0;2;2;2.0
content_types;9;0;-;1;9;9;9.0
content_ucm_base;9;0;-;0;4;4;4.0
content_ucm_core;9;0;-;4;34;34;34.0
