Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
user_custom_fields	5	1	-	5	2014-08-24 12:56:21	2014-10-21 03:17:27	2	2	57	3	3	3	1	1	1	0.2	0.2	1	20	1	21
users	6	0	-	5	2013-04-14 14:53:22	2014-10-21 03:17:27	0	2	554	7	11	7.67	1.57	5	1	0.83	0.17	5	20	1	21
