table;dur;birth;death;chngs;s@s;s@e;sAvg
force_load;2;6;-;0;5;5;5.0
last_load;1;7;-;0;2;2;2.0
load_batch;1;0;0;0;4;4;4.0
manifest;7;1;-;0;4;4;4.0
pending_load;1;0;0;0;5;5;5.0
tsv;7;1;-;8;5;6;5.714286
