trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
1;1449659873.sql;1450344318.sql;-;-;-;-;-;-;-
2;1450344318.sql;1480419915.sql;-;-;-;-;-;-;-
3;1480419915.sql;1480424638.sql;changesets;Insertion:UpdateTable;username;TEXT;false;0;-
4;1480424638.sql;1480486109.sql;changeset_tags;Deletion:DeleteTable;changeset_id;INTEGER;false;0;-
4;1480424638.sql;1480486109.sql;changeset_tags;Deletion:DeleteTable;id;UUID;true;0;-
4;1480424638.sql;1480486109.sql;changeset_tags;Deletion:DeleteTable;value;TEXT;false;0;-
4;1480424638.sql;1480486109.sql;changesets;Insertion:UpdateTable;comment;TEXT;false;0;-
4;1480424638.sql;1480486109.sql;changesets;Insertion:UpdateTable;created_by;TEXT;false;0;-
4;1480424638.sql;1480486109.sql;changesets;Insertion:UpdateTable;imagery_used;TEXT;false;0;-
4;1480424638.sql;1480486109.sql;changesets;Insertion:UpdateTable;source;TEXT;false;0;-
5;1480486109.sql;1480575875.sql;changeset_comments;Insertion:UpdateTable;username;TEXT;false;0;-
6;1480575875.sql;1484568952.sql;users;Insertion:UpdateTable;changeset_count;INTEGER;false;0;-
6;1480575875.sql;1484568952.sql;users;Insertion:UpdateTable;first_edit;TIMESTAMPTZ;false;0;-
6;1480575875.sql;1484568952.sql;users;Insertion:UpdateTable;num_changes;INTEGER;false;0;-
7;1484568952.sql;1485942718.sql;stats;Insertion:NewTable;change_at;TIMESTAMPTZ;false;0;-
7;1484568952.sql;1485942718.sql;stats;Insertion:NewTable;changesets;INTEGER;false;0;-
7;1484568952.sql;1485942718.sql;stats;Insertion:NewTable;id;INTEGER;true;0;-
7;1484568952.sql;1485942718.sql;stats;Insertion:NewTable;nodes;JSONB;false;0;-
7;1484568952.sql;1485942718.sql;stats;Insertion:NewTable;relations;JSONB;false;0;-
7;1484568952.sql;1485942718.sql;stats;Insertion:NewTable;tags_created;JSONB;false;0;-
7;1484568952.sql;1485942718.sql;stats;Insertion:NewTable;tags_deleted;JSONB;false;0;-
7;1484568952.sql;1485942718.sql;stats;Insertion:NewTable;tags_modified;JSONB;false;0;-
7;1484568952.sql;1485942718.sql;stats;Insertion:NewTable;uid;INTEGER;false;0;id@users
7;1484568952.sql;1485942718.sql;stats;Insertion:NewTable;ways;JSONB;false;0;-
8;1485942718.sql;1485946722.sql;stats;Update:TypeChange;id;SERIAL;true;0;-
9;1485946722.sql;1485948246.sql;-;-;-;-;-;-;-
10;1485948246.sql;1486114771.sql;stats;Update:TypeChange;changesets;INTEGERARRAY;false;0;-
11;1486114771.sql;1491564335.sql;stats;Update:TypeChange;id;UUID;true;0;-
12;1491564335.sql;1501758503.sql;stats;Insertion:UpdateTable;nodes_created;BIGINTARRAY;false;0;-
12;1491564335.sql;1501758503.sql;stats;Insertion:UpdateTable;nodes_deleted;BIGINTARRAY;false;0;-
12;1491564335.sql;1501758503.sql;stats;Insertion:UpdateTable;nodes_modified;BIGINTARRAY;false;0;-
12;1491564335.sql;1501758503.sql;stats;Insertion:UpdateTable;relations_created;BIGINTARRAY;false;0;-
12;1491564335.sql;1501758503.sql;stats;Insertion:UpdateTable;relations_deleted;BIGINTARRAY;false;0;-
12;1491564335.sql;1501758503.sql;stats;Insertion:UpdateTable;relations_modified;BIGINTARRAY;false;0;-
12;1491564335.sql;1501758503.sql;stats;Insertion:UpdateTable;ways_created;BIGINTARRAY;false;0;-
12;1491564335.sql;1501758503.sql;stats;Insertion:UpdateTable;ways_deleted;BIGINTARRAY;false;0;-
12;1491564335.sql;1501758503.sql;stats;Insertion:UpdateTable;ways_modified;BIGINTARRAY;false;0;-
