table;dur;birth;death;chngs;s@s;s@e;sAvg
changeset_comments;13;0;-;1;5;6;5.6153846
changeset_tags;4;0;3;0;3;3;3.0
changesets;13;0;-;5;10;15;13.538462
note_comments;13;0;-;0;6;6;6.0
notes;13;0;-;0;5;5;5.0
stats;6;7;-;12;10;19;11.5
users;13;0;-;3;2;5;3.6153846
