Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
key_bundles	1	0	0	0	2013-12-18 19:38:07	2013-12-18 19:38:07	0	0	0	12	12	12	1	0	0	0	0		10	0	10
key_import_log	2	4	5	5	2013-12-22 21:23:07	2014-01-08 19:45:09	1	1	16	5	5	5	1	0	0	0	0		10	0	10
kvstore	6	1	-	6	2013-12-18 20:37:29	2014-02-17 15:30:41	1	1	60	3	3	3	1	0	0	0	0		20	0	20
lookup	6	1	-	6	2013-12-18 20:37:29	2014-02-17 15:30:41	1	1	60	3	4	3.83	1.33	4	2	0.67	0.33	2	20	1	21
users	1	0	0	0	2013-12-18 19:38:07	2013-12-18 19:38:07	0	0	0	4	4	4	1	0	0	0	0		10	0	10
