trID;time;oldVer;newVer;#oldT;#newT;#oldA;#newA;tIns;tDel;aIns;aDel;aTypeAlt;keyAlt;aTabIns;aTabDel
1;1387399049;1387395487.sql;1387399049.sql;2;2;16;6;2;2;0;0;0;0;6;16
2;1387401473;1387399049.sql;1387401473.sql;2;2;6;7;0;0;2;1;0;0;0;0
3;1387408094;1387401473.sql;1387408094.sql;2;2;7;7;0;0;0;0;1;0;0;0
4;1387747387;1387408094.sql;1387747387.sql;2;3;7;12;1;0;0;0;0;0;5;0
5;1389210309;1387747387.sql;1389210309.sql;3;3;12;12;0;0;0;0;0;0;0;0
6;1392651041;1389210309.sql;1392651041.sql;3;2;12;7;0;1;0;0;0;0;0;5
