trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
1;1387395487.sql;1387399049.sql;key_bundles;Deletion:DeleteTable;bundle;TEXT;false;0;-
1;1387395487.sql;1387399049.sql;key_bundles;Deletion:DeleteTable;comment;TEXT;false;0;-
1;1387395487.sql;1387399049.sql;key_bundles;Deletion:DeleteTable;ctime;DATETIME;false;0;-
1;1387395487.sql;1387399049.sql;key_bundles;Deletion:DeleteTable;is_primary;TINYINT(1);false;0;-
1;1387395487.sql;1387399049.sql;key_bundles;Deletion:DeleteTable;key_fingerprint;CHAR(128);false;0;-
1;1387395487.sql;1387399049.sql;key_bundles;Deletion:DeleteTable;key_type;INT(11);false;0;-
1;1387395487.sql;1387399049.sql;key_bundles;Deletion:DeleteTable;kid;CHAR(70);false;0;-
1;1387395487.sql;1387399049.sql;key_bundles;Deletion:DeleteTable;mtime;DATETIME;false;0;-
1;1387395487.sql;1387399049.sql;key_bundles;Deletion:DeleteTable;self_signed;TINYINT(1);false;0;-
1;1387395487.sql;1387399049.sql;key_bundles;Deletion:DeleteTable;status;INT(11);false;0;-
1;1387395487.sql;1387399049.sql;key_bundles;Deletion:DeleteTable;uid;CHAR(32);false;0;-
1;1387395487.sql;1387399049.sql;key_bundles;Deletion:DeleteTable;ukbid;CHAR(32);true;0;-
1;1387395487.sql;1387399049.sql;kvstore;Insertion:NewTable;key;VARCHAR(100);false;0;-
1;1387395487.sql;1387399049.sql;kvstore;Insertion:NewTable;type;CHAR(2);false;0;-
1;1387395487.sql;1387399049.sql;kvstore;Insertion:NewTable;value;BLOB;false;0;-
1;1387395487.sql;1387399049.sql;lookup;Insertion:NewTable;key;VARCHAR(100);false;0;-
1;1387395487.sql;1387399049.sql;lookup;Insertion:NewTable;name;VARCHAR(200);false;0;-
1;1387395487.sql;1387399049.sql;lookup;Insertion:NewTable;type;CHAR(2);false;0;-
1;1387395487.sql;1387399049.sql;users;Deletion:DeleteTable;ctime;DATETIME;false;0;-
1;1387395487.sql;1387399049.sql;users;Deletion:DeleteTable;mtime;DATETIME;false;0;-
1;1387395487.sql;1387399049.sql;users;Deletion:DeleteTable;uid;CHAR(32);true;0;-
1;1387395487.sql;1387399049.sql;users;Deletion:DeleteTable;username;VARCHAR(128);false;0;-
2;1387399049.sql;1387401473.sql;lookup;Insertion:UpdateTable;key_type;CHAR(2);false;0;-
2;1387399049.sql;1387401473.sql;lookup;Insertion:UpdateTable;name_type;CHAR(2);false;0;-
2;1387399049.sql;1387401473.sql;lookup;Deletion:UpdateTable;type;CHAR(2);false;0;-
3;1387401473.sql;1387408094.sql;lookup;Update:TypeChange;name_type;INTEGER(4);false;0;-
4;1387408094.sql;1387747387.sql;key_import_log;Insertion:NewTable;ctime;INTEGER(8);false;0;-
4;1387408094.sql;1387747387.sql;key_import_log;Insertion:NewTable;fingerprint;CHAR(40);true;0;-
4;1387408094.sql;1387747387.sql;key_import_log;Insertion:NewTable;mtime;INTEGER(8);false;0;-
4;1387408094.sql;1387747387.sql;key_import_log;Insertion:NewTable;state;INTEGER(4);false;0;-
4;1387408094.sql;1387747387.sql;key_import_log;Insertion:NewTable;uid;CHAR(32);false;0;-
5;1387747387.sql;1389210309.sql;-;-;-;-;-;-;-
6;1389210309.sql;1392651041.sql;key_import_log;Deletion:DeleteTable;ctime;INTEGER(8);false;0;-
6;1389210309.sql;1392651041.sql;key_import_log;Deletion:DeleteTable;fingerprint;CHAR(40);true;0;-
6;1389210309.sql;1392651041.sql;key_import_log;Deletion:DeleteTable;mtime;INTEGER(8);false;0;-
6;1389210309.sql;1392651041.sql;key_import_log;Deletion:DeleteTable;state;INTEGER(4);false;0;-
6;1389210309.sql;1392651041.sql;key_import_log;Deletion:DeleteTable;uid;CHAR(32);false;0;-
