table;dur;birth;death;chngs;s@s;s@e;sAvg
key_bundles;1;0;0;0;12;12;12.0
key_import_log;2;4;5;0;5;5;5.0
kvstore;6;1;-;0;3;3;3.0
lookup;6;1;-;4;3;4;3.8333333
users;1;0;0;0;4;4;4.0
