trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	isReed	isTurf	isActive
0	1408009375		1408009375.sql	2014-08-14 09:42:55	0	0	0	0	2	0	14	2	0	14	0	0	0	0	0	0	0	14	0	0	14	0	14	0	1	1
1	1408365211	1408009375.sql	1408365211.sql	2014-08-18 12:33:31	4	1	1	2	2	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
