trID;time;oldVer;newVer;#oldT;#newT;#oldA;#newA;tIns;tDel;aIns;aDel;aTypeAlt;keyAlt;aTabIns;aTabDel
1;1454308663;1452788595.sql;1454308663.sql;2;2;7;8;0;0;1;0;0;0;0;0
2;1456281134;1454308663.sql;1456281134.sql;2;3;8;16;1;0;0;0;0;0;8;0
3;1457946183;1456281134.sql;1457946183.sql;3;3;16;17;0;0;1;0;0;0;0;0
4;1458032921;1457946183.sql;1458032921.sql;3;3;17;18;0;0;1;0;0;0;0;0
