trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
1;1438419086.sql;1438505577.sql;mempool;Insertion:NewTable;id;DECIMAL(13,0);false;0;-
1;1438419086.sql;1438505577.sql;mempool;Insertion:NewTable;sync_id;INT(11);false;0;-
1;1438419086.sql;1438505577.sql;outputs;Update:TypeChange;id;DECIMAL(16,0);false;0;-
2;1438505577.sql;1438670043.sql;address;Update:TypeChange;id;DECIMAL(13);false;0;-
2;1438505577.sql;1438670043.sql;mempool;Update:TypeChange;id;DECIMAL(13);false;0;-
2;1438505577.sql;1438670043.sql;outputs;Update:TypeChange;addr_id;DECIMAL(13);false;0;-
2;1438505577.sql;1438670043.sql;outputs;Update:TypeChange;id;DECIMAL(16);false;0;-
2;1438505577.sql;1438670043.sql;outputs;Update:TypeChange;tx_id;DECIMAL(13);false;0;-
2;1438505577.sql;1438670043.sql;outputs;Update:TypeChange;value;DECIMAL(16);false;0;-
2;1438505577.sql;1438670043.sql;trxs;Update:TypeChange;id;DECIMAL(13);false;0;-
3;1438670043.sql;1438970194.sql;-;-;-;-;-;-;-
4;1438970194.sql;1439037992.sql;blocks;Insertion:UpdateTable;coinbase;VARBINARY(100);false;0;-
4;1438970194.sql;1439037992.sql;blocks;Deletion:UpdateTable;hdr;VARBINARY(180);false;0;-
5;1439037992.sql;1439240783.sql;orphans;Insertion:NewTable;block_id;INT(11);false;0;-
5;1439037992.sql;1439240783.sql;orphans;Insertion:NewTable;coinbase;VARBINARY(100);false;0;-
5;1439037992.sql;1439240783.sql;orphans;Insertion:NewTable;hash;BINARY(32);false;0;-
5;1439037992.sql;1439240783.sql;orphans;Insertion:NewTable;hdr;BINARY(80);false;0;-
5;1439037992.sql;1439240783.sql;orphans;Insertion:NewTable;sync_id;INT(11);false;0;-
5;1439037992.sql;1439240783.sql;trxs;Update:TypeChange;block_id;DECIMAL(11);false;0;-
5;1439037992.sql;1439240783.sql;trxs;Update:TypeChange;hash;BINARY(32);false;0;-
5;1439037992.sql;1439240783.sql;trxs;Insertion:UpdateTable;ins;TINYINTUNSIGNED;false;0;-
5;1439037992.sql;1439240783.sql;trxs;Insertion:UpdateTable;outs;TINYINTUNSIGNED;false;0;-
5;1439037992.sql;1439240783.sql;trxs;Insertion:UpdateTable;txsize;SMALLINTUNSIGNED;false;0;-
6;1439240783.sql;1439888243.sql;info;Insertion:NewTable;class;VARCHAR(12);false;0;-
6;1439240783.sql;1439888243.sql;info;Insertion:NewTable;key;VARCHAR(32);false;0;-
6;1439240783.sql;1439888243.sql;info;Insertion:NewTable;value;VARCHAR(64);false;0;-
7;1439888243.sql;1513655729.sql;bech32;Insertion:NewTable;addr;BINARY(32);false;0;-
7;1439888243.sql;1513655729.sql;bech32;Insertion:NewTable;id;DECIMAL(13);false;0;-
7;1439888243.sql;1513655729.sql;blkdat;Insertion:NewTable;filenum;INT(11);false;0;-
7;1439888243.sql;1513655729.sql;blkdat;Insertion:NewTable;filepos;INT(11);false;0;-
7;1439888243.sql;1513655729.sql;blkdat;Insertion:NewTable;hash;BINARY(32);false;0;-
7;1439888243.sql;1513655729.sql;blkdat;Insertion:NewTable;id;INT(11);false;0;-
7;1439888243.sql;1513655729.sql;blkdat;Insertion:NewTable;prevhash;BINARY(32);false;0;-
7;1439888243.sql;1513655729.sql;blocks;Insertion:UpdateTable;blksize;INT(11);false;0;-
7;1439888243.sql;1513655729.sql;blocks;Insertion:UpdateTable;chainwork;BINARY(32);false;0;-
7;1439888243.sql;1513655729.sql;info;Update:TypeChange;class;VARBINARY(12);false;0;-
7;1439888243.sql;1513655729.sql;info;Update:TypeChange;key;VARBINARY(32);false;0;-
7;1439888243.sql;1513655729.sql;trxs;Update:TypeChange;txdata;DECIMAL(13);false;0;-
