Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
address	8	0	-	7	2015-08-01 08:51:26	2017-12-19 03:55:29	0	3	870	2	2	2	1	1	1	0.12	0.12	1	20	1	21
bech32	1	7	-	7	2017-12-19 03:55:29	2017-12-19 03:55:29	3	3	0	2	2	2	1	0	0	0	0		20	0	20
blkdat	1	7	-	7	2017-12-19 03:55:29	2017-12-19 03:55:29	3	3	0	5	5	5	1	0	0	0	0		20	0	20
blocks	8	0	-	7	2015-08-01 08:51:26	2017-12-19 03:55:29	0	3	870	3	5	3.25	1.67	4	2	0.5	0.25	2	20	1	21
info	2	6	-	7	2015-08-18 08:57:23	2017-12-19 03:55:29	1	3	853	3	3	3	1	2	1	1	0.5	2	20	1	21
mempool	7	1	-	7	2015-08-02 08:52:57	2017-12-19 03:55:29	1	3	869	2	2	2	1	1	1	0.14	0.14	1	20	1	21
orphans	3	5	-	7	2015-08-10 21:06:23	2017-12-19 03:55:29	1	3	861	5	5	5	1	0	0	0	0		20	0	20
outputs	8	0	-	7	2015-08-01 08:51:26	2017-12-19 03:55:29	0	3	870	4	4	4	1	5	2	0.62	0.25	2.5	20	1	21
trxs	8	0	-	7	2015-08-01 08:51:26	2017-12-19 03:55:29	0	3	870	4	7	5.12	1.75	7	3	0.88	0.38	2.33	20	2	22
