;0;1;2;3;4;5;6;
ActivatedWarranties;0;0;0;0;2;0;0;
Survey;0;0;0;0;0;0;0;
SurveyAnswer;0;0;0;0;0;0;0;
SurveyAnswer_Revisions;0;0;0;0;2;0;0;
SurveyPrize;-;-;-;-;-;-;0;
SurveyPrize_Revisions;-;-;-;-;-;-;0;
SurveyQuestion;0;0;0;0;1;0;0;
SurveyQuestion_Revisions;0;0;0;0;1;0;0;
SurveyUser;0;0;0;0;0;0;0;
SurveyUserAnswer;0;0;0;0;0;0;0;
Survey_Revisions;0;0;0;0;2;0;0;
