trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
1;1443086499.sql;1444830735.sql;issues;Update:TypeChange;issue_id;INT(11);false;0;-
1;1443086499.sql;1444830735.sql;pull_requests;Deletion:UpdateTable;merged;TINYINT(1);false;0;-
2;1444830735.sql;1445601936.sql;-;-;-;-;-;-;-
3;1445601936.sql;1454659973.sql;users;Insertion:UpdateTable;city;VARCHAR(255);false;0;-
3;1445601936.sql;1454659973.sql;users;Insertion:UpdateTable;country_code;CHAR(3);false;0;-
3;1445601936.sql;1454659973.sql;users;Insertion:UpdateTable;lat;DECIMAL(11,8);false;0;-
3;1445601936.sql;1454659973.sql;users;Insertion:UpdateTable;long;DECIMAL(11,8);false;0;-
3;1445601936.sql;1454659973.sql;users;Insertion:UpdateTable;state;VARCHAR(255);false;0;-
4;1454659973.sql;1454660435.sql;users;Update:TypeChange;lat;DECIMAL(10,8);false;0;-
5;1454660435.sql;1455030740.sql;project_languages;Insertion:NewTable;COMMENT;'';false;0;-
5;1454660435.sql;1455030740.sql;project_languages;Insertion:NewTable;bytes;INT(11);false;0;-
5;1454660435.sql;1455030740.sql;project_languages;Insertion:NewTable;created_at;TIMESTAMP;false;0;-
5;1454660435.sql;1455030740.sql;project_languages;Insertion:NewTable;language;VARCHAR(255);false;0;-
5;1454660435.sql;1455030740.sql;project_languages;Insertion:NewTable;project_id;INT(11);false;0;-
5;1454660435.sql;1455030740.sql;projects;Insertion:UpdateTable;updated_at;TIMESTAMP;false;0;-
6;1455030740.sql;1455098149.sql;-;-;-;-;-;-;-
7;1455098149.sql;1455138853.sql;-;-;-;-;-;-;-
8;1455138853.sql;1455270140.sql;-;-;-;-;-;-;-
9;1455270140.sql;1458799250.sql;-;-;-;-;-;-;-
10;1458799250.sql;1462372260.sql;users;Deletion:UpdateTable;email;VARCHAR(255);false;0;-
10;1458799250.sql;1462372260.sql;users;Deletion:UpdateTable;name;VARCHAR(255);false;0;-
11;1462372260.sql;1467209183.sql;-;-;-;-;-;-;-
12;1467209183.sql;1516605139.sql;project_topics;Insertion:NewTable;COMMENT;'';false;0;-
12;1467209183.sql;1516605139.sql;project_topics;Insertion:NewTable;created_at;TIMESTAMP;false;0;-
12;1467209183.sql;1516605139.sql;project_topics;Insertion:NewTable;deleted;TINYINT(1);false;0;-
12;1467209183.sql;1516605139.sql;project_topics;Insertion:NewTable;project_id;INT(11);false;0;-
12;1467209183.sql;1516605139.sql;project_topics;Insertion:NewTable;topic_name;VARCHAR(255);false;0;-
13;1516605139.sql;1518583406.sql;-;-;-;-;-;-;-
