table;dur;birth;death;chngs;s@s;s@e;sAvg
dailyLogs;2;0;-;0;4;4;4.0
hallOfFame;2;0;-;2;6;4;5.0
portfolios;2;0;-;0;4;4;4.0
users;2;0;-;3;5;3;4.0
