mID	humanTime	#numCommits	#numTables	#numAttrs	tablesInssSum	tablesDelSum	attrsInsWithTableInsSum	attrsbDelWithTableDelSum	attrsInjectedSum	attrsEjectedSum	attrsWithTypeUpdSum	attrsInPKUpdSum	tableDeltaSum	attrDeltaSum	attrBirthsSum	attrDeathsSum	attrUpdsSum	TotalExpansion	TotalMaintenance	TotalAttrActivity
0	2015-06	1	1	5	1	0	5	0	0	0	0	0	0	0	5	0	0	5	0	5
1	2015-07	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2015-08	1	1	6	1	1	6	5	0	0	0	0	0	1	6	5	0	6	5	11
3	2015-09	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	2015-10	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	2015-11	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	2015-12	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	2016-01	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	2016-02	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	2016-03	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2016-04	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	2016-05	1	3	17	2	0	8	0	3	0	0	0	2	11	11	0	0	11	0	11
12	2016-06	0	3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	2016-07	1	3	19	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	2
14	2016-08	2	3	20	0	0	0	0	3	2	0	0	0	1	3	2	0	3	2	5
15	2016-09	0	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	2016-10	0	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	2016-11	0	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	2016-12	0	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	2017-01	0	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	2017-02	0	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	2017-03	0	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	2017-04	0	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	2017-05	0	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	2017-06	0	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	2017-07	0	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	2017-08	0	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	2017-09	0	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	2017-10	0	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	2017-11	0	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	2017-12	1	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
