mID	humanTime	#numCommits	#numTables	#numAttrs	tablesInssSum	tablesDelSum	attrsInsWithTableInsSum	attrsbDelWithTableDelSum	attrsInjectedSum	attrsEjectedSum	attrsWithTypeUpdSum	attrsInPKUpdSum	tableDeltaSum	attrDeltaSum	attrBirthsSum	attrDeathsSum	attrUpdsSum	TotalExpansion	TotalMaintenance	TotalAttrActivity
0	2016-11	4	26	170	26	0	171	0	0	1	0	0	0	-1	171	1	0	171	1	172
1	2016-12	2	26	167	0	0	0	0	1	4	0	0	0	-3	1	4	0	1	4	5
2	2017-01	0	26	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	2017-02	1	26	167	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
4	2017-03	0	26	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	2017-04	0	26	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	2017-05	1	27	171	1	0	3	0	1	0	1	0	1	4	4	0	1	4	1	5
7	2017-06	0	27	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	2017-07	0	27	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	2017-08	0	27	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2017-09	0	27	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	2017-10	0	27	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	2017-11	0	27	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	2017-12	0	27	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	2018-01	0	27	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	2018-02	0	27	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	2018-03	1	33	239	14	8	81	22	43	34	12	0	6	68	124	56	12	124	68	192
17	2018-04	1	33	239	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	2
18	2018-05	1	33	245	0	0	0	0	6	0	2	0	0	6	6	0	2	6	2	8
19	2018-06	0	33	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	2018-07	0	33	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	2018-08	0	33	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	2018-09	0	33	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	2018-10	1	33	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	2018-11	0	33	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	2018-12	0	33	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	2019-01	2	33	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
