trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
1;1546384676.sql;1547146470.sql;poll_choices;Update:TypeChange;choice;VARCHAR(64);false;0;-
1;1546384676.sql;1547146470.sql;votes;Update:TypeChange;choice;VARCHAR(64);false;0;choice@poll_choices
2;1547146470.sql;1547552971.sql;-;-;-;-;-;-;-
3;1547552971.sql;1550765083.sql;peer_addresses;Insertion:NewTable;address;CHAR(32);true;0;-
3;1547552971.sql;1550765083.sql;peer_addresses;Insertion:NewTable;creation_date;TIMESTAMP;false;0;-
3;1547552971.sql;1550765083.sql;peer_addresses;Insertion:NewTable;definition;TEXT;false;0;-
3;1547552971.sql;1550765083.sql;peer_addresses;Insertion:NewTable;device_address;CHAR(33);false;0;device_address@correspondent_devices
3;1547552971.sql;1550765083.sql;peer_addresses;Insertion:NewTable;signing_paths;VARCHAR(255);false;0;-
3;1547552971.sql;1550765083.sql;prosaic_contracts;Insertion:NewTable;creation_date;TIMESTAMP;false;0;-
3;1547552971.sql;1550765083.sql;prosaic_contracts;Insertion:NewTable;hash;CHAR(32);false;0;-
3;1547552971.sql;1550765083.sql;prosaic_contracts;Insertion:NewTable;is_incoming;TINYINT;false;0;-
3;1547552971.sql;1550765083.sql;prosaic_contracts;Insertion:NewTable;my_address;CHAR(32);false;0;-
3;1547552971.sql;1550765083.sql;prosaic_contracts;Insertion:NewTable;peer_address;CHAR(32);false;0;-
3;1547552971.sql;1550765083.sql;prosaic_contracts;Insertion:NewTable;peer_device_address;CHAR(33);false;0;-
3;1547552971.sql;1550765083.sql;prosaic_contracts;Insertion:NewTable;status;IN(;false;0;-
3;1547552971.sql;1550765083.sql;prosaic_contracts;Insertion:NewTable;ttl;REAL;false;0;-
4;1550765083.sql;1550878014.sql;asset_attestors;Update:KeyChange;attestor_address;CHAR(32);true;0;-
5;1550878014.sql;1550941726.sql;correspondent_devices;Insertion:UpdateTable;is_blackhole;TINYINT;false;0;-
6;1550941726.sql;1550959522.sql;correspondent_settings;Insertion:NewTable;correspondent_address;CHAR(33);true;0;-
6;1550941726.sql;1550959522.sql;correspondent_settings;Insertion:NewTable;creation_date;TIMESTAMP;false;0;-
6;1550941726.sql;1550959522.sql;correspondent_settings;Insertion:NewTable;device_address;CHAR(33);true;0;-
6;1550941726.sql;1550959522.sql;correspondent_settings;Insertion:NewTable;push_enabled;TINYINT;false;0;-
7;1550959522.sql;1551423297.sql;-;-;-;-;-;-;-
8;1551423297.sql;1551787115.sql;-;-;-;-;-;-;-
9;1551787115.sql;1552583210.sql;-;-;-;-;-;-;-
10;1552583210.sql;1555009847.sql;assets;Update:TypeChange;issue_condition;LONGTEXT;false;0;-
10;1552583210.sql;1555009847.sql;assets;Update:TypeChange;transfer_condition;LONGTEXT;false;0;-
10;1552583210.sql;1555009847.sql;definitions;Update:TypeChange;definition;LONGTEXT;false;0;-
10;1552583210.sql;1555009847.sql;devices;Update:TypeChange;temp_pubkey_package;LONGTEXT;false;0;-
10;1552583210.sql;1555009847.sql;known_bad_joints;Update:TypeChange;error;LONGTEXT;false;0;-
10;1552583210.sql;1555009847.sql;messages;Update:TypeChange;payload;LONGTEXT;false;0;-
10;1552583210.sql;1555009847.sql;my_addresses;Update:TypeChange;definition;LONGTEXT;false;0;-
10;1552583210.sql;1555009847.sql;outbox;Update:TypeChange;last_error;LONGTEXT;false;0;-
10;1552583210.sql;1555009847.sql;peer_addresses;Update:TypeChange;definition;LONGTEXT;false;0;-
10;1552583210.sql;1555009847.sql;pending_shared_address_signing_paths;Update:TypeChange;device_addresses_by_relative_signing_paths;LONGTEXT;false;0;-
10;1552583210.sql;1555009847.sql;pending_shared_addresses;Update:TypeChange;definition_template;LONGTEXT;false;0;-
10;1552583210.sql;1555009847.sql;private_profiles;Update:TypeChange;src_profile;LONGTEXT;false;0;-
10;1552583210.sql;1555009847.sql;shared_addresses;Update:TypeChange;definition;LONGTEXT;false;0;-
10;1552583210.sql;1555009847.sql;wallets;Update:TypeChange;definition_template;LONGTEXT;false;0;-
11;1555009847.sql;1556486974.sql;units;Insertion:UpdateTable;timestamp;INT;false;0;-
