table;dur;birth;death;chngs;s@s;s@e;sAvg
imageinfo;10;0;-;5;11;12;11.7
imagevariations;5;5;-;4;5;5;5.0
metadata;10;0;-;0;4;4;4.0
shorturl;10;0;-;4;5;5;5.0
storage_image_variations;5;4;8;4;4;4;4.0
storage_images;7;2;8;4;4;4;4.0
