;0;1;2;3;4;5;6;7;8;9;
imageinfo;0;0;0;0;0;0;0;0;0;0;
imagevariations;-;-;-;-;-;0;0;0;0;0;
metadata;0;0;0;0;0;0;0;0;0;0;
shorturl;0;0;0;0;0;0;0;0;0;0;
storage_image_variations;-;-;-;-;0;0;0;0;0;-;
storage_images;-;-;0;0;0;0;0;0;0;-;
