Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
imageinfo	10	0	-	9	2013-07-08 19:40:57	2017-04-26 05:12:05	0	4	1387	11	12	11.7	1.09	5	4	0.5	0.4	1.25	20	1	21
imagevariations	5	5	-	9	2014-11-18 18:49:18	2017-04-26 05:12:05	2	4	889	5	5	5	1	4	3	0.8	0.6	1.33	20	1	21
metadata	10	0	-	9	2013-07-08 19:40:57	2017-04-26 05:12:05	0	4	1387	4	4	4	1	0	0	0	0		20	0	20
shorturl	10	0	-	9	2013-07-08 19:40:57	2017-04-26 05:12:05	0	4	1387	5	5	5	1	4	3	0.4	0.3	1.33	20	1	21
storage_image_variations	5	4	8	8	2014-11-18 17:42:37	2015-10-07 10:59:39	2	3	322	4	4	4	1	4	3	0.8	0.6	1.33	10	1	11
storage_images	7	2	8	8	2013-12-04 15:57:00	2015-10-07 10:59:39	1	3	671	4	4	4	1	4	3	0.57	0.43	1.33	10	1	11
