Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
ancestors	3	0	-	2	2015-08-24 13:28:52	2016-06-30 12:45:02	0	1	310	2	2	2	1	2	1	0.67	0.33	2	20	1	21
nodes	3	0	-	2	2015-08-24 13:28:52	2016-06-30 12:45:02	0	1	310	4	4	4	1	2	1	0.67	0.33	2	20	1	21
