trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	isReed	isTurf	isActive
0	1429218353		1429218353.sql	2015-04-16 21:05:53	0	0	0	0	14	0	107	14	0	107	0	0	0	0	0	0	0	107	0	0	107	0	107	1	0	1
1	1429355909	1429218353.sql	1429355909.sql	2015-04-18 11:18:29	1	1	1	14	14	107	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1429359321	1429355909.sql	1429359321.sql	2015-04-18 12:15:21	1	1	1	14	9	107	76	0	5	0	31	0	0	0	3	-5	-31	0	31	3	0	34	34	1	0	1
3	1429422645	1429359321.sql	1429422645.sql	2015-04-19 05:50:45	2	1	1	9	9	76	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1429755694	1429422645.sql	1429755694.sql	2015-04-23 02:21:34	6	1	1	9	9	76	77	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1
5	1430280843	1429755694.sql	1430280843.sql	2015-04-29 04:14:03	12	1	1	9	9	77	78	0	0	0	0	9	8	0	1	0	1	9	8	1	9	9	18	1	0	1
6	1430701604	1430280843.sql	1430701604.sql	2015-05-04 01:06:44	17	1	1	9	9	78	79	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1
7	1430712791	1430701604.sql	1430712791.sql	2015-05-04 04:13:11	17	1	1	9	10	79	82	1	0	3	0	0	0	0	0	1	3	3	0	0	3	0	3	0	1	1
