table;dur;birth;death;chngs;s@s;s@e;sAvg
fe_users;6;0;-;6;10;14;12.666667
tx_aimeos_cache;4;0;3;0;5;5;5.0
tx_aimeos_cache_tags;4;0;3;0;3;3;3.0
