trID;time;oldVer;newVer;#oldT;#newT;#oldA;#newA;tIns;tDel;aIns;aDel;aTypeAlt;keyAlt;aTabIns;aTabDel
1;1393555723;1390372155.sql;1393555723.sql;14;14;80;79;1;1;1;1;1;0;9;10
2;1396111324;1393555723.sql;1396111324.sql;14;14;79;79;0;0;0;0;0;0;0;0
3;1415604258;1396111324.sql;1415604258.sql;14;14;79;79;0;0;0;0;0;0;0;0
