mID	humanTime	#numCommits	#numTables	#numAttrs	tablesInssSum	tablesDelSum	attrsInsWithTableInsSum	attrsbDelWithTableDelSum	attrsInjectedSum	attrsEjectedSum	attrsWithTypeUpdSum	attrsInPKUpdSum	tableDeltaSum	attrDeltaSum	attrBirthsSum	attrDeathsSum	attrUpdsSum	TotalExpansion	TotalMaintenance	TotalAttrActivity	Reeds	ReedRatioAComm	ReedRatioTComm	ActivityDueToReeds	Turfs	TurfRatioAComm	TurfRatioTComm	ActivityDueToTurfs	ActiveCommits	ActiveCommitRatio
0	2017-08	5	20	135	20	0	131	0	4	0	1	0	0	4	135	0	1	135	1	136	1	0.32999999999999996	0.2	131	2	0.67	0.4	5	3	0.6
1	2017-09	0	20	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
2	2017-10	2	20	135	0	0	0	0	0	0	4	0	0	0	0	0	4	0	4	4	0	0.0	0.0	0	2	1.0	1.0	4	2	1.0
3	2017-11	3	22	143	2	0	5	0	3	0	0	0	2	8	8	0	0	8	0	8	0	0.0	0.0	0	1	1.0	0.33	8	1	0.33
