trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	isReed	isTurf	isActive
0	1428912758		1428912758.sql	2015-04-13 08:12:38	0	0	0	0	2	0	23	2	0	23	0	0	0	0	0	0	0	23	0	0	23	0	23	1	0	1
1	1473658856	1428912758.sql	1473658856.sql	2016-09-12 05:40:56	517	2	17	2	2	23	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
