Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
cache_data	3	0	-	2	2008-01-09 21:52:42	2016-03-15 20:57:01	0	9	2987	4	4	4	1	0	0	0	0		20	0	20
items	3	0	-	2	2008-01-09 21:52:42	2016-03-15 20:57:01	0	9	2987	4	4	4	1	2	2	0.67	0.67	1	20	1	21
