trID;time;oldVer;newVer;#oldT;#newT;#oldA;#newA;tIns;tDel;aIns;aDel;aTypeAlt;keyAlt;aTabIns;aTabDel
1;1394171327;1387273349.sql;1394171327.sql;32;32;309;309;0;0;0;0;1;0;0;0
2;1397794685;1394171327.sql;1397794685.sql;32;32;309;310;0;0;1;0;0;0;0;0
3;1413711332;1397794685.sql;1413711332.sql;32;34;310;319;4;2;10;11;3;0;26;16
4;1416996212;1413711332.sql;1416996212.sql;34;35;319;328;2;1;2;0;1;0;22;15
5;1418096511;1416996212.sql;1418096511.sql;35;35;328;328;0;0;0;0;0;0;0;0
6;1426044730;1418096511.sql;1426044730.sql;35;36;328;346;1;0;8;2;0;0;12;0
7;1444896540;1426044730.sql;1444896540.sql;36;36;346;361;1;1;14;1;13;0;8;6
8;1444993557;1444896540.sql;1444993557.sql;36;36;361;361;0;0;0;0;0;0;0;0
9;1445234087;1444993557.sql;1445234087.sql;36;36;361;361;0;0;0;0;0;0;0;0
10;1445248163;1445234087.sql;1445248163.sql;36;36;361;361;0;0;0;0;0;0;0;0
11;1445321124;1445248163.sql;1445321124.sql;36;36;361;361;0;0;0;0;0;0;0;0
12;1445491860;1445321124.sql;1445491860.sql;36;36;361;361;0;0;0;0;0;0;0;0
13;1445491892;1445491860.sql;1445491892.sql;36;36;361;361;0;0;0;0;0;0;0;0
14;1445921597;1445491892.sql;1445921597.sql;36;36;361;361;0;0;0;0;0;0;0;0
15;1445923033;1445921597.sql;1445923033.sql;36;36;361;361;0;0;0;0;0;0;0;0
16;1445925061;1445923033.sql;1445925061.sql;36;36;361;361;0;0;0;0;0;0;0;0
17;1446455453;1445925061.sql;1446455453.sql;36;36;361;361;0;0;0;0;0;0;0;0
18;1447843703;1446455453.sql;1447843703.sql;36;37;361;365;1;0;0;0;0;0;4;0
19;1447929024;1447843703.sql;1447929024.sql;37;39;365;380;2;0;0;0;0;0;15;0
20;1447999651;1447929024.sql;1447999651.sql;39;39;380;380;0;0;0;0;0;0;0;0
21;1448431612;1447999651.sql;1448431612.sql;39;39;380;380;0;0;0;0;0;0;0;0
22;1448510283;1448431612.sql;1448510283.sql;39;39;380;380;0;0;0;0;0;0;0;0
23;1448514050;1448510283.sql;1448514050.sql;39;39;380;380;0;0;0;0;0;0;0;0
24;1448620583;1448514050.sql;1448620583.sql;39;39;380;380;0;0;0;0;0;0;0;0
25;1448620860;1448620583.sql;1448620860.sql;39;39;380;380;0;0;0;0;0;0;0;0
26;1448623219;1448620860.sql;1448623219.sql;39;39;380;380;0;0;0;0;0;0;0;0
27;1448964312;1448623219.sql;1448964312.sql;39;40;380;386;1;0;0;0;0;0;6;0
28;1449745668;1448964312.sql;1449745668.sql;40;40;386;386;0;0;0;0;0;0;0;0
29;1449806724;1449745668.sql;1449806724.sql;40;40;386;386;0;0;0;0;0;0;0;0
30;1449807224;1449806724.sql;1449807224.sql;40;40;386;386;0;0;0;0;0;0;0;0
31;1449811967;1449807224.sql;1449811967.sql;40;40;386;387;0;0;1;0;0;0;0;0
32;1451300698;1449811967.sql;1451300698.sql;40;40;387;387;0;0;0;0;0;0;0;0
33;1452596259;1451300698.sql;1452596259.sql;40;40;387;387;0;0;0;0;0;0;0;0
34;1453110596;1452596259.sql;1453110596.sql;40;40;387;387;0;0;0;0;0;0;0;0
35;1453266895;1453110596.sql;1453266895.sql;40;40;387;387;0;0;0;0;0;0;0;0
36;1453717119;1453266895.sql;1453717119.sql;40;40;387;387;0;0;0;0;0;0;0;0
37;1453972717;1453717119.sql;1453972717.sql;40;40;387;387;0;0;0;0;0;0;0;0
38;1453973749;1453972717.sql;1453973749.sql;40;40;387;387;0;0;0;0;0;0;0;0
39;1454047215;1453973749.sql;1454047215.sql;40;40;387;385;0;0;0;2;0;0;0;0
40;1454054092;1454047215.sql;1454054092.sql;40;40;385;385;0;0;0;0;0;0;0;0
41;1454054580;1454054092.sql;1454054580.sql;40;40;385;385;0;0;0;0;0;0;0;0
42;1454060102;1454054580.sql;1454060102.sql;40;40;385;385;0;0;0;0;0;0;0;0
