trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	
0	1387273349		1387273349.sql	2013-12-17 09:42:29	0	0	0		32		309	32	0	309	0	0	0	0	0			309	0	0	309	0	309	
1	1394171327	1387273349.sql	1394171327.sql	2014-03-07 05:48:47	79	1	3	32	32	309	309	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
2	1397794685	1394171327.sql	1397794685.sql	2014-04-18 04:18:05	121	1	5	32	32	309	310	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
3	1413711332	1397794685.sql	1413711332.sql	2014-10-19 09:35:32	305	1	11	32	34	310	319	4	2	26	16	10	11	3	0	2	9	36	27	3	36	30	66	
4	1416996212	1413711332.sql	1416996212.sql	2014-11-26 10:03:32	344	1	12	34	35	319	328	2	1	22	15	2	0	1	0	1	9	24	15	1	24	16	40	
5	1418096511	1416996212.sql	1418096511.sql	2014-12-09 03:41:51	356	1	12	35	35	328	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	1426044730	1418096511.sql	1426044730.sql	2015-03-11 03:32:10	448	2	15	35	36	328	346	1	0	12	0	8	2	0	0	1	18	20	2	0	20	2	22	
7	1444896540	1426044730.sql	1444896540.sql	2015-10-15 08:09:00	666	2	22	36	36	346	361	1	1	8	6	14	1	13	0	0	15	22	7	13	22	20	42	
8	1444993557	1444896540.sql	1444993557.sql	2015-10-16 11:05:57	668	2	22	36	36	361	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	1445234087	1444993557.sql	1445234087.sql	2015-10-19 05:54:47	670	2	23	36	36	361	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	1445248163	1445234087.sql	1445248163.sql	2015-10-19 09:49:23	671	2	23	36	36	361	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
