trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
1;1369832728.sql;1370094337.sql;tp_rates;Insertion:UpdateTable;priced_units;`RATE_INCREMENTS`INT(11);false;0;-
1;1369832728.sql;1370094337.sql;tp_rates;Deletion:UpdateTable;rate_increments;INT(11);false;0;-
2;1370094337.sql;1370960493.sql;tp_action_timings;Update:TypeChange;weight;DECIMAL(5,2);false;0;-
2;1370094337.sql;1370960493.sql;tp_action_triggers;Update:TypeChange;threshold;DECIMAL(5,4);false;0;-
2;1370094337.sql;1370960493.sql;tp_action_triggers;Update:TypeChange;weight;DECIMAL(5,2);false;0;-
2;1370094337.sql;1370960493.sql;tp_actions;Update:TypeChange;minutes_weight;DECIMAL(5,2);false;0;-
2;1370094337.sql;1370960493.sql;tp_actions;Update:TypeChange;units;DECIMAL(5,2);false;0;-
2;1370094337.sql;1370960493.sql;tp_actions;Update:TypeChange;weight;DECIMAL(5,2);false;0;-
2;1370094337.sql;1370960493.sql;tp_rate_timings;Update:TypeChange;weight;DECIMAL(5,2);false;0;-
2;1370094337.sql;1370960493.sql;tp_rates;Deletion:UpdateTable;priced_units;`RATE_INCREMENTS`INT(11);false;0;-
2;1370094337.sql;1370960493.sql;tp_rates;Insertion:UpdateTable;rate_increments;INT(11);false;0;-
3;1370960493.sql;1371213542.sql;-;-;-;-;-;-;-
4;1371213542.sql;1372885297.sql;tp_rate_profiles;Update:TypeChange;activation_time;CHAR(20);false;0;-
5;1372885297.sql;1372958455.sql;tp_destinatins;Deletion:DeleteTable;id;INT(11);false;0;-
5;1372885297.sql;1372958455.sql;tp_destinatins;Deletion:DeleteTable;prefix;VARCHAR(24);false;0;-
5;1372885297.sql;1372958455.sql;tp_destinatins;Deletion:DeleteTable;tag;VARCHAR(24);false;0;-
5;1372885297.sql;1372958455.sql;tp_destinatins;Deletion:DeleteTable;tpid;CHAR(40);false;0;-
5;1372885297.sql;1372958455.sql;tp_destinations;Insertion:NewTable;id;INT(11);false;0;-
5;1372885297.sql;1372958455.sql;tp_destinations;Insertion:NewTable;prefix;VARCHAR(24);false;0;-
5;1372885297.sql;1372958455.sql;tp_destinations;Insertion:NewTable;tag;VARCHAR(24);false;0;-
5;1372885297.sql;1372958455.sql;tp_destinations;Insertion:NewTable;tpid;CHAR(40);false;0;-
6;1372958455.sql;1373368502.sql;-;-;-;-;-;-;-
7;1373368502.sql;1373377729.sql;tp_destination_rate_timings;Insertion:NewTable;destination_rates_tag;VARCHAR(24);false;0;-
7;1373368502.sql;1373377729.sql;tp_destination_rate_timings;Insertion:NewTable;id;INT(11);false;0;-
7;1373368502.sql;1373377729.sql;tp_destination_rate_timings;Insertion:NewTable;tag;VARCHAR(24);false;0;-
7;1373368502.sql;1373377729.sql;tp_destination_rate_timings;Insertion:NewTable;timings_tag;VARCHAR(24);false;0;-
7;1373368502.sql;1373377729.sql;tp_destination_rate_timings;Insertion:NewTable;tpid;CHAR(40);false;0;-
7;1373368502.sql;1373377729.sql;tp_destination_rate_timings;Insertion:NewTable;weight;DECIMAL(5,2);false;0;-
