trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
1;1483351581.sql;1483352245.sql;-;-;-;-;-;-;-
2;1483352245.sql;1486128734.sql;deployments_versions;Insertion:UpdateTable;deleted_at;TIMESTAMP;false;0;-
2;1483352245.sql;1486128734.sql;packages;Insertion:UpdateTable;deleted_at;TIMESTAMP;false;0;-
2;1483352245.sql;1486128734.sql;packages_diff;Insertion:UpdateTable;deleted_at;TIMESTAMP;false;0;-
2;1483352245.sql;1486128734.sql;packages_metrics;Insertion:UpdateTable;deleted_at;TIMESTAMP;false;0;-
3;1486128734.sql;1534663171.sql;apps;Insertion:UpdateTable;os;TINYINT(3);false;0;-
3;1486128734.sql;1534663171.sql;apps;Insertion:UpdateTable;platform;TINYINT(3);false;0;-
3;1486128734.sql;1534663171.sql;log_report_deploy;Insertion:NewTable;client_unique_id;VARCHAR(100);false;0;-
3;1486128734.sql;1534663171.sql;log_report_deploy;Insertion:NewTable;created_at;TIMESTAMP;false;0;-
3;1486128734.sql;1534663171.sql;log_report_deploy;Insertion:NewTable;id;BIGINT(20);false;0;-
3;1486128734.sql;1534663171.sql;log_report_deploy;Insertion:NewTable;package_id;INT(10);false;0;-
3;1486128734.sql;1534663171.sql;log_report_deploy;Insertion:NewTable;previous_deployment_key;VARCHAR(64);false;0;-
3;1486128734.sql;1534663171.sql;log_report_deploy;Insertion:NewTable;previous_label;VARCHAR(20);false;0;-
3;1486128734.sql;1534663171.sql;log_report_deploy;Insertion:NewTable;status;TINYINT(3);false;0;-
3;1486128734.sql;1534663171.sql;log_report_download;Insertion:NewTable;client_unique_id;VARCHAR(100);false;0;-
3;1486128734.sql;1534663171.sql;log_report_download;Insertion:NewTable;created_at;TIMESTAMP;false;0;-
3;1486128734.sql;1534663171.sql;log_report_download;Insertion:NewTable;id;BIGINT(20);false;0;-
3;1486128734.sql;1534663171.sql;log_report_download;Insertion:NewTable;package_id;INT(10);false;0;-
3;1486128734.sql;1534663171.sql;packages;Insertion:UpdateTable;is_disabled;TINYINT(3);false;0;-
3;1486128734.sql;1534663171.sql;packages;Insertion:UpdateTable;rollout;TINYINT(3);false;0;-
4;1534663171.sql;1534955559.sql;deployments_versions;Update:TypeChange;app_version;VARCHAR(100);false;0;-
4;1534663171.sql;1534955559.sql;deployments_versions;Insertion:UpdateTable;max_version;BIGINT(20);false;0;-
4;1534663171.sql;1534955559.sql;deployments_versions;Insertion:UpdateTable;min_version;BIGINT(20);false;0;-
5;1534955559.sql;1535212451.sql;-;-;-;-;-;-;-
6;1535212451.sql;1536411283.sql;apps;Insertion:UpdateTable;is_use_diff_text;TINYINT(3);false;0;-
