Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
cache	4	0	-	3	2016-07-11 19:58:57	2017-04-01 18:15:03	0	1	263	6	6	6	1	3	3	0.75	0.75	1	20	1	21
tags	4	0	-	3	2016-07-11 19:58:57	2017-04-01 18:15:03	0	1	263	4	4	4	1	0	0	0	0		20	0	20
