Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
configuration	2	0	-	1	2017-02-28 14:09:22	2017-03-01 17:20:04	0	1	1	8	8	8	1	0	0	0	0		20	0	20
entry	2	0	-	1	2017-02-28 14:09:22	2017-03-01 17:20:04	0	1	1	3	3	3	1	0	0	0	0		20	0	20
environment	2	0	-	1	2017-02-28 14:09:22	2017-03-01 17:20:04	0	1	1	7	7	7	1	0	0	0	0		20	0	20
project	2	0	-	1	2017-02-28 14:09:22	2017-03-01 17:20:04	0	1	1	8	8	8	1	0	0	0	0		20	0	20
tag	2	0	-	1	2017-02-28 14:09:22	2017-03-01 17:20:04	0	1	1	6	6	6	1	0	0	0	0		20	0	20
version	2	0	-	1	2017-02-28 14:09:22	2017-03-01 17:20:04	0	1	1	6	6	6	1	0	0	0	0		20	0	20
