table;dur;birth;death;chngs;s@s;s@e;sAvg
_object;2;2;3;0;2;2;2.0
account;2;2;3;0;12;12;12.0
account_developer;2;2;3;0;6;6;6.0
app;2;2;3;0;12;12;12.0
app_category;2;2;3;0;5;5;5.0
client;2;2;3;0;19;19;19.0
client_apns;2;2;3;0;9;9;9.0
client_certificate;2;2;3;0;5;5;5.0
developer_company;2;2;3;0;17;17;17.0
developer_person;2;2;3;0;15;15;15.0
group;7;2;-;7;4;7;5.428571
group_member;9;0;-;7;2;6;3.0
im_group;2;0;1;1;3;4;3.5
package;2;2;3;0;13;13;13.0
photo;2;2;3;0;9;9;9.0
verify_email;2;2;3;0;6;6;6.0
