trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	isReed	isTurf	isActive
0	1403288113		1403288113.sql	2014-06-20 18:15:13	0	0	0	0	2	0	5	2	0	5	0	0	0	0	0	0	0	5	0	0	5	0	5	0	1	1
1	1422256760	1403288113.sql	1422256760.sql	2015-01-26 07:19:20	219	1	8	2	2	5	6	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1
2	1426237186	1422256760.sql	1426237186.sql	2015-03-13 08:59:46	265	1	9	2	15	6	136	14	1	134	4	0	0	0	0	13	130	134	4	0	134	4	138	1	0	1
3	1426391891	1426237186.sql	1426391891.sql	2015-03-15 03:58:11	267	1	9	15	15	136	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1427371407	1426391891.sql	1427371407.sql	2015-03-26 12:03:27	278	1	10	15	2	136	6	0	13	0	130	0	0	0	0	-13	-130	0	130	0	0	130	130	1	0	1
5	1445014389	1427371407.sql	1445014389.sql	2015-10-16 16:53:09	482	2	16	2	2	6	7	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1
6	1501579486	1445014389.sql	1501579486.sql	2017-08-01 09:24:46	1137	4	38	2	2	7	11	0	0	0	0	4	0	6	0	0	4	4	0	6	4	6	10	0	1	1
7	1531215978	1501579486.sql	1531215978.sql	2018-07-10 09:46:18	1480	5	49	2	2	11	12	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1
8	1540370259	1531215978.sql	1540370259.sql	2018-10-24 08:37:39	1586	5	53	2	2	12	13	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	2	0	1	1
