table;dur;birth;death;chngs;s@s;s@e;sAvg
ability_upgrades;15;0;-;3;4;4;4.0
additional_units;15;0;-;7;8;8;8.0
broadcasters;2;13;-;0;3;3;3.0
items;11;4;-;0;7;7;7.0
league_prize_pools;12;3;-;0;3;3;3.0
leagues;13;2;-;3;6;7;6.076923
live_matches;2;13;-;0;37;37;37.0
live_slots;2;13;-;0;27;27;27.0
matches;15;0;-;15;28;34;28.533333
picks_bans;15;0;-;5;6;6;6.0
slots;15;0;-;25;25;25;25.0
teams;10;5;-;0;2;2;2.0
users;15;0;-;6;3;6;5.6
