Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
group_msg	1	2	-	2	2014-05-23 16:17:46	2014-05-23 16:17:46	1	1	0	7	7	7	1	0	0	0	0		20	0	20
message	1	0	0	0	2014-04-28 15:08:32	2014-04-28 15:08:32	0	0	0	8	8	8	1	0	0	0	0		10	0	10
private_msg	2	1	-	2	2014-04-30 08:42:55	2014-05-23 16:17:46	1	1	23	7	7	7	1	0	0	0	0		20	0	20
public_msg	1	2	-	2	2014-05-23 16:17:46	2014-05-23 16:17:46	1	1	0	6	6	6	1	0	0	0	0		20	0	20
public_msg_log	1	2	-	2	2014-05-23 16:17:46	2014-05-23 16:17:46	1	1	0	3	3	3	1	0	0	0	0		20	0	20
