table;dur;birth;death;chngs;s@s;s@e;sAvg
group_msg;1;2;-;0;7;7;7.0
message;1;0;0;0;8;8;8.0
private_msg;2;1;-;0;7;7;7.0
public_msg;1;2;-;0;6;6;6.0
public_msg_log;1;2;-;0;3;3;3.0
