Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
wf_cc_order	4	0	-	3	2014-07-04 08:02:05	2014-12-29 05:54:23	0	1	177	3	6	5	2	5	3	1.25	0.75	1.67	20	1	21
wf_hist_order	4	0	-	3	2014-07-04 08:02:05	2014-12-29 05:54:23	0	1	177	11	11	11	1	5	1	1.25	0.25	5	20	1	21
wf_hist_task	4	0	-	3	2014-07-04 08:02:05	2014-12-29 05:54:23	0	1	177	14	14	14	1	4	1	1	0.25	4	20	1	21
wf_hist_task_actor	4	0	-	3	2014-07-04 08:02:05	2014-12-29 05:54:23	0	1	177	2	2	2	1	2	1	0.5	0.25	2	20	1	21
wf_order	4	0	-	3	2014-07-04 08:02:05	2014-12-29 05:54:23	0	1	177	13	13	13	1	6	1	1.5	0.25	6	20	2	22
wf_process	4	0	-	3	2014-07-04 08:02:05	2014-12-29 05:54:23	0	1	177	10	10	10	1	1	1	0.25	0.25	1	20	1	21
wf_surrogate	4	0	-	3	2014-07-04 08:02:05	2014-12-29 05:54:23	0	1	177	8	8	8	1	3	1	0.75	0.25	3	20	1	21
wf_task	4	0	-	3	2014-07-04 08:02:05	2014-12-29 05:54:23	0	1	177	14	14	14	1	4	1	1	0.25	4	20	1	21
wf_task_actor	4	0	-	3	2014-07-04 08:02:05	2014-12-29 05:54:23	0	1	177	2	2	2	1	2	1	0.5	0.25	2	20	1	21
