trID;time;oldVer;newVer;#oldT;#newT;#oldA;#newA;tIns;tDel;aIns;aDel;aTypeAlt;keyAlt;aTabIns;aTabDel
1;1451889533;1451212037.sql;1451889533.sql;6;6;27;30;0;0;3;0;0;0;0;0
2;1451898620;1451889533.sql;1451898620.sql;6;6;30;30;0;0;0;0;0;0;0;0
3;1452410646;1451898620.sql;1452410646.sql;6;7;30;33;2;1;0;0;0;0;6;3
4;1452582143;1452410646.sql;1452582143.sql;7;7;33;33;0;0;0;0;0;0;0;0
5;1453716771;1452582143.sql;1453716771.sql;7;8;33;35;1;0;0;0;0;0;2;0
6;1453969598;1453716771.sql;1453969598.sql;8;7;35;33;0;1;0;0;0;0;0;2
