;0;1;2;3;4;5;6;
account_data;0;0;0;0;0;0;0;
characters;0;0;0;0;0;0;0;
game_servers;0;0;0;-;-;-;-;
games;0;0;0;0;0;0;0;
hosts;-;-;-;0;0;0;0;
loading_hosts;-;-;-;0;0;0;0;
machines;0;0;0;0;0;0;0;
machines_metadata;0;0;0;0;0;0;0;
pending_players;-;-;-;-;-;0;-;
