trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
1;1447713257.sql;1447721870.sql;scans;Insertion:UpdateTable;ack;BOOL;false;0;-
2;1447721870.sql;1447779013.sql;-;-;-;-;-;-;-
3;1447779013.sql;1448121932.sql;certificates;Update:TypeChange;x509_crlDistributionPoints;JSONB;false;0;-
3;1447779013.sql;1448121932.sql;certificates;Update:TypeChange;x509_extendedKeyUsage;JSONB;false;0;-
3;1447779013.sql;1448121932.sql;certificates;Update:TypeChange;x509_keyUsage;JSONB;false;0;-
3;1447779013.sql;1448121932.sql;certificates;Update:TypeChange;x509_subjectAltName;JSONB;false;0;-
4;1448121932.sql;1450205846.sql;certificates;Update:TypeChange;issuer;JSONB;false;0;-
4;1448121932.sql;1450205846.sql;certificates;Update:TypeChange;subject;JSONB;false;0;-
5;1450205846.sql;1450289207.sql;certificates;Insertion:UpdateTable;domains;VARCHAR;false;0;-
6;1450289207.sql;1450817754.sql;scans;Insertion:UpdateTable;attempts;INTEGER;false;0;-
7;1450817754.sql;1450817944.sql;-;-;-;-;-;-;-
8;1450817944.sql;1450880557.sql;-;-;-;-;-;-;-
9;1450880557.sql;1451317245.sql;-;-;-;-;-;-;-
10;1451317245.sql;1452519066.sql;-;-;-;-;-;-;-
11;1452519066.sql;1462563850.sql;certificates;Insertion:UpdateTable;key_alg;VARCHAR;false;0;-
12;1462563850.sql;1462568244.sql;certificates;Insertion:UpdateTable;pkp_sha256;VARCHAR;false;0;-
13;1462568244.sql;1474573913.sql;certificates;Insertion:UpdateTable;sha256_subject_spki;VARCHAR;false;0;-
14;1474573913.sql;1474928436.sql;-;-;-;-;-;-;-
15;1474928436.sql;1476283058.sql;-;-;-;-;-;-;-
16;1476283058.sql;1476308312.sql;certificates;Update:TypeChange;x509_certificatePolicies;JSONB;false;0;-
17;1476308312.sql;1476308426.sql;certificates;Insertion:UpdateTable;is_name_constrained;BOOL;false;0;-
17;1476308312.sql;1476308426.sql;certificates;Insertion:UpdateTable;permitted_names;JSONB;false;0;-
18;1476308426.sql;1476617169.sql;-;-;-;-;-;-;-
19;1476617169.sql;1477778699.sql;analysis;Update:KeyChange;id;SERIAL;false;0;-
19;1476617169.sql;1477778699.sql;scans;Update:KeyChange;id;SERIAL;false;0;-
19;1476617169.sql;1477778699.sql;trust;Update:KeyChange;id;SERIAL;false;0;-
20;1477778699.sql;1479401897.sql;scans;Insertion:UpdateTable;analysis_params;JSONB;false;0;-
21;1479401897.sql;1480371613.sql;analysis;Insertion:UpdateTable;success;BOOL;false;0;-
22;1480371613.sql;1481053832.sql;certificates;Insertion:UpdateTable;excluded_dns_domains;VARCHAR[];false;0;-
22;1480371613.sql;1481053832.sql;certificates;Insertion:UpdateTable;excluded_ip_addresses;VARCHAR[];false;0;-
22;1480371613.sql;1481053832.sql;certificates;Insertion:UpdateTable;is_technically_constrained;BOOL;false;0;-
22;1480371613.sql;1481053832.sql;certificates;Insertion:UpdateTable;permitted_dns_domains;VARCHAR[];false;0;-
22;1480371613.sql;1481053832.sql;certificates;Insertion:UpdateTable;permitted_ip_addresses;VARCHAR[];false;0;-
23;1481053832.sql;1486042379.sql;certificates;Insertion:UpdateTable;cisco_umbrella_rank;INTEGER;false;0;-
24;1486042379.sql;1489513071.sql;-;-;-;-;-;-;-
25;1489513071.sql;1490306413.sql;-;-;-;-;-;-;-
26;1490306413.sql;1497203066.sql;-;-;-;-;-;-;-
27;1497203066.sql;1502892504.sql;-;-;-;-;-;-;-
28;1502892504.sql;1503062652.sql;-;-;-;-;-;-;-
29;1503062652.sql;1503062880.sql;-;-;-;-;-;-;-
30;1503062880.sql;1503603757.sql;-;-;-;-;-;-;-
31;1503603757.sql;1520002046.sql;scans;Insertion:UpdateTable;scan_error;VARCHAR;false;0;-
32;1520002046.sql;1520518432.sql;-;-;-;-;-;-;-
33;1520518432.sql;1521234840.sql;certificates;Insertion:UpdateTable;revoked_via_crl;BOOL;false;0;-
34;1521234840.sql;1522608576.sql;certificates;Deletion:UpdateTable;revoked_via_crl;BOOL;false;0;-
35;1522608576.sql;1524272232.sql;-;-;-;-;-;-;-
36;1524272232.sql;1524504578.sql;-;-;-;-;-;-;-
37;1524504578.sql;1524528621.sql;-;-;-;-;-;-;-
38;1524528621.sql;1524580774.sql;-;-;-;-;-;-;-
39;1524580774.sql;1525790471.sql;certificates;Insertion:UpdateTable;mozillaPolicyV2_5;JSONB;false;0;-
39;1524580774.sql;1525790471.sql;certificates;Insertion:UpdateTable;x509_extendedKeyUsageOID;JSONB;false;0;-
40;1525790471.sql;1525791672.sql;certificates;Deletion:UpdateTable;mozillaPolicyV2_5;JSONB;false;0;-
41;1525791672.sql;1525792434.sql;certificates;Insertion:UpdateTable;mozillaPolicyV2_5;JSONB;false;0;-
42;1525792434.sql;1527886906.sql;certificates;Insertion:UpdateTable;sha256_spki;VARCHAR;false;0;-
