table;dur;birth;death;chngs;s@s;s@e;sAvg
analysis;43;0;-;2;4;5;4.5116277
certificates;43;0;-;26;31;46;38.372093
scans;43;0;-;5;11;15;13.651163
trust;43;0;-;1;10;10;10.0
