trID;time;oldVer;newVer;#oldT;#newT;#oldA;#newA;tIns;tDel;aIns;aDel;aTypeAlt;keyAlt;aTabIns;aTabDel
1;1505525259;1505264780.sql;1505525259.sql;6;6;22;25;0;0;3;0;0;0;0;0
2;1506101806;1505525259.sql;1506101806.sql;6;6;25;24;0;0;0;1;0;0;0;0
3;1507933525;1506101806.sql;1507933525.sql;6;6;24;25;0;0;1;0;0;0;0;0
4;1509475693;1507933525.sql;1509475693.sql;6;6;25;29;0;0;4;0;0;1;0;0
5;1511912678;1509475693.sql;1511912678.sql;6;7;29;31;1;0;0;0;0;0;2;0
6;1522349717;1511912678.sql;1522349717.sql;7;7;31;31;0;0;0;0;0;1;0;0
7;1526787672;1522349717.sql;1526787672.sql;7;7;31;31;0;0;0;0;0;0;0;0
8;1526856551;1526787672.sql;1526856551.sql;7;7;31;31;0;0;0;0;0;0;0;0
