Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
products	3	0	-	2	2015-08-27 13:53:33	2015-08-28 14:22:32	0	1	1	7	7	7	1	0	0	0	0		20	0	20
purchases	3	0	-	2	2015-08-27 13:53:33	2015-08-28 14:22:32	0	1	1	5	5	5	1	0	0	0	0		20	0	20
users	3	0	-	2	2015-08-27 13:53:33	2015-08-28 14:22:32	0	1	1	5	5	5	1	0	0	0	0		20	0	20
