mID	humanTime	#numCommits	#numTables	#numAttrs	tablesInssSum	tablesDelSum	attrsInsWithTableInsSum	attrsbDelWithTableDelSum	attrsInjectedSum	attrsEjectedSum	attrsWithTypeUpdSum	attrsInPKUpdSum	tableDeltaSum	attrDeltaSum	attrBirthsSum	attrDeathsSum	attrUpdsSum	TotalExpansion	TotalMaintenance	TotalAttrActivity
0	2013-12	1	32	309	32	0	309	0	0	0	0	0	0	0	309	0	0	309	0	309
1	2014-01	0	32	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2014-02	0	32	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	2014-03	1	32	309	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
4	2014-04	1	32	310	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1
5	2014-05	0	32	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	2014-06	0	32	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	2014-07	0	32	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	2014-08	0	32	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	2014-09	0	32	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2014-10	1	34	319	4	2	26	16	10	11	3	0	2	9	36	27	3	36	30	66
11	2014-11	1	35	328	2	1	22	15	2	0	1	0	1	9	24	15	1	24	16	40
12	2014-12	1	35	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	2015-01	0	35	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	2015-02	0	35	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	2015-03	1	36	346	1	0	12	0	8	2	0	0	1	18	20	2	0	20	2	22
16	2015-04	0	36	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	2015-05	0	36	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	2015-06	0	36	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	2015-07	0	36	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	2015-08	0	36	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	2015-09	0	36	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	2015-10	10	36	361	1	1	8	6	14	1	13	0	0	15	22	7	13	22	20	42
23	2015-11	10	39	380	3	0	19	0	0	0	0	0	3	19	19	0	0	19	0	19
24	2015-12	6	40	387	1	0	6	0	1	0	0	0	1	7	7	0	0	7	0	7
25	2016-01	10	40	385	0	0	0	0	0	2	0	0	0	-2	0	2	0	0	2	2
26	2016-02	8	40	384	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1
27	2016-03	6	43	404	3	0	16	0	5	1	0	0	3	20	21	1	0	21	1	22
28	2016-04	4	43	403	1	1	4	6	1	0	0	0	0	-1	5	6	0	5	6	11
29	2016-05	0	43	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	2016-06	2	43	405	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	2
31	2016-07	2	43	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	2016-08	5	46	420	3	0	14	0	1	0	1	0	3	15	15	0	1	15	1	16
33	2016-09	5	46	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	2016-10	3	46	422	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	2
35	2016-11	13	46	416	0	0	0	0	3	9	0	0	0	-6	3	9	0	3	9	12
36	2016-12	15	47	418	2	1	8	4	2	4	0	0	1	2	10	8	0	10	8	18
