trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
1;1448966304.sql;1449005000.sql;-;-;-;-;-;-;-
2;1449005000.sql;1474299816.sql;-;-;-;-;-;-;-
3;1474299816.sql;1492458366.sql;-;-;-;-;-;-;-
