trID;time;oldVer;newVer;#oldT;#newT;#oldA;#newA;tIns;tDel;aIns;aDel;aTypeAlt;keyAlt;aTabIns;aTabDel
1;1510049343;1510043072.sql;1510049343.sql;20;18;71;69;0;2;4;1;0;0;0;5
2;1510064521;1510049343.sql;1510064521.sql;18;18;69;58;18;18;0;0;0;0;58;69
3;1510064738;1510064521.sql;1510064738.sql;18;18;58;58;0;0;0;0;0;0;0;0
4;1510064861;1510064738.sql;1510064861.sql;18;18;58;58;0;0;0;0;0;0;0;0
5;1512566646;1510064861.sql;1512566646.sql;18;18;58;58;0;0;0;0;0;0;0;0
