Table	Duration	Birth	Death	LastKnownVersion	BirthDate	LKVDate	YearOfBirth	YearOfLKV	DurationDays	SchemaSize@Birth	SchemaSize@LKV	SchemaSizeAvg	SchemaSizeResizeRatio	SumUpd	CountVwUpd	ATU	UpdRate	AvgUpdVolume	SurvivalClass	ActivityClass	LADClass
browsers	4	0	-	3	2015-01-20 19:14:44	2015-06-18 13:21:50	0	1	148	4	4	4	1	0	0	0	0		20	0	20
scenario_failed_info	4	0	-	3	2015-01-20 19:14:44	2015-06-18 13:21:50	0	1	148	6	6	6	1	0	0	0	0		20	0	20
scenario_failed_links	4	0	-	3	2015-01-20 19:14:44	2015-06-18 13:21:50	0	1	148	6	6	6	1	0	0	0	0		20	0	20
scenario_steps	4	0	-	3	2015-01-20 19:14:44	2015-06-18 13:21:50	0	1	148	6	6	6	1	0	0	0	0		20	0	20
scenario_tags	4	0	-	3	2015-01-20 19:14:44	2015-06-18 13:21:50	0	1	148	5	5	5	1	0	0	0	0		20	0	20
scenario_test_runs	4	0	-	3	2015-01-20 19:14:44	2015-06-18 13:21:50	0	1	148	14	13	13.25	0.93	1	1	0.25	0.25	1	20	1	21
scenarios	4	0	-	3	2015-01-20 19:14:44	2015-06-18 13:21:50	0	1	148	4	5	4.25	1.25	1	1	0.25	0.25	1	20	1	21
test_environments	4	0	-	3	2015-01-20 19:14:44	2015-06-18 13:21:50	0	1	148	4	4	4	1	0	0	0	0		20	0	20
