table;dur;birth;death;chngs;s@s;s@e;sAvg
browsers;4;0;-;0;4;4;4.0
scenario_failed_info;4;0;-;0;6;6;6.0
scenario_failed_links;4;0;-;0;6;6;6.0
scenario_steps;4;0;-;0;6;6;6.0
scenario_tags;4;0;-;0;5;5;5.0
scenario_test_runs;4;0;-;1;14;13;13.25
scenarios;4;0;-;1;4;5;4.25
test_environments;4;0;-;0;4;4;4.0
