;0;1;2;
access_location;0;0;0;
access_rack;0;0;0;
connection;0;0;0;
connection_type;0;0;0;
connection_type_lang;0;0;0;
dbversion;0;0;0;
device;0;0;0;
device_port;0;0;0;
device_type;0;0;0;
device_type_lang;0;0;0;
group;0;0;0;
language;0;0;0;
ldap;0;0;0;
location;0;0;0;
rack;0;0;0;
session;0;0;0;
user;0;0;0;
user_group;0;0;0;
