trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	isReed	isTurf	isActive
0	1393833351		1393833351.sql	2014-03-03 07:55:51	0	0	0	0	4	0	35	4	0	35	0	0	0	0	0	0	0	35	0	0	35	0	35	1	0	1
1	1400901781	1393833351.sql	1400901781.sql	2014-05-24 03:23:01	81	1	3	4	4	35	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1400906757	1400901781.sql	1400906757.sql	2014-05-24 04:45:57	81	1	3	4	3	35	28	0	1	0	7	0	0	0	0	-1	-7	0	7	0	0	7	7	0	1	1
