table;dur;birth;death;chngs;s@s;s@e;sAvg
tbl_node;2;0;1;0;7;7;7.0
tbl_reply;3;0;-;0;7;7;7.0
tbl_topic;3;0;-;0;11;11;11.0
tbl_user;3;0;-;0;10;10;10.0
